文件,配方ID,ActionId,缺失字段,严重程度
ascension.json,minorgrailvictory_trigger,未知,description,严重
ascension.json,minorgrailvictory,未知,description,严重
ascension.json,minorgrailvictorywithrisen,未知,description,严重
ascension.json,belovedfarewell,未知,description,严重
ascension.json,imnotinlove,未知,description,严重
ascension.json,minorlanternvictory_trigger,未知,description,严重
ascension.json,minorlanternvictory,未知,description,严重
ascension.json,minorlanternvictorywithrisen,未知,description,严重
ascension.json,L_independent,未知,description,严重
ascension.json,L_independent_router,未知,description,严重
ascension.json,L_ascension_rival,未知,description,严重
ascension.json,L_ascension_rival_apostle,未知,description,严重
ascension.json,ending.minorcrownedgrowthvictory,未知,description,严重
ascension.json,ascensioncravingpower,未知,description,严重
ascension.json,ascensioncravingsensation,未知,description,严重
ascension.json,ascensioncravingenlightenment,未知,description,严重
ascension.json,ascensioncravingremembrance,未知,description,严重
ascension.json,ascensioncravingremembrancenegative,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfroma,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfromb,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfromc,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfromd,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfrome,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfromg,未知,description,严重
ascension.json,ascensioncravingchange_tryascendfromf,未知,description,严重
culting.json,recruitacquaintanceclue,未知,description,严重
culting.json,cultfoundationedge,未知,description,严重
culting.json,cultfoundationforge,未知,description,严重
culting.json,cultfoundationgrail,未知,description,严重
culting.json,cultfoundationheart,未知,description,严重
culting.json,cultfoundationknock,未知,description,严重
culting.json,cultfoundationlantern,未知,description,严重
culting.json,cultfoundationmoth,未知,description,严重
culting.json,cultfoundationsecrethistories,未知,description,严重
culting.json,cultfoundationwinter,未知,description,严重
culting.json,cultfoundationwinter.prealzabo,未知,description,严重
culting.json,cultfoundationwinter.alzabo,未知,description,严重
culting.json,cultfoundation_fatigue,未知,description,严重
culting.json,cultfoundation_firstrecruit,未知,description,严重
culting.json,edge_exalt_obtained,未知,description,严重
culting.json,forge_exalt_obtained,未知,description,严重
culting.json,grail_exalt_obtained,未知,description,严重
culting.json,heart_exalt_obtained,未知,description,严重
culting.json,knock_exalt_obtained,未知,description,严重
culting.json,lantern_exalt_obtained,未知,description,严重
culting.json,moth_exalt_obtained,未知,description,严重
culting.json,winter_exalt_obtained,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgradehint_maxedout,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgrade_toc_hint,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgradehint,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdanceclublantern_generichint,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdanceclub_generichint,未知,description,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_generichint,未知,description,严重
DLC_EXILE_exile_opx.json,use.sanatorium.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.doctorspractice.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.miracles.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.fights.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.betrayal.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.uprising.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.patronage.duplicate.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.sanatorium.doctor.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.fights,未知,description,严重
DLC_EXILE_exile_opx.json,use.underworld.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.radicals.hint,未知,description,严重
DLC_EXILE_exile_opx.json,use.uprising.wolf,未知,description,严重
DLC_EXILE_exile_opx.json,use.betrayal,未知,description,严重
DLC_EXILE_exile_opx.json,use.uprising,未知,description,严重
DLC_EXILE_exile_opx.json,use.patronage,未知,description,严重
DLC_EXILE_exile_opx.json,opx.sanatorium.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.doctorspractice.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.miracles.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.flowermaker.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.horned.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.wolf.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.import.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.counterfeiting.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.smuggling.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.fights.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.uprising.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.betrayal.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.patronage.setup,未知,description,严重
DLC_EXILE_exile_opx.json,opx.sanatorium.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.doctorspractice.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.miracles.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.flowermaker.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.horned.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.wolf.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.import.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.counterfeiting.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.smuggling.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.fights.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.uprising.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.betrayal.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.patronage.begin,未知,description,严重
DLC_EXILE_exile_opx.json,opx.challenge,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.edge,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.forge,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.grail,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.heart,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.knock,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.lantern,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.moth,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.secrethistories,未知,description,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.winter,未知,description,严重
DLC_EXILE_exile_opx.json,opx.challenge.failed,未知,description,严重
DLC_EXILE_exile_opx.json,opx.next,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety3,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety2,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety1,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety0,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.effectiveness,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.special.router,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.wolf,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.colonel,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.lionsmith,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.betrayal.colonel,未知,description,严重
DLC_EXILE_exile_opx.json,opx.end.betrayal.lionsmith,未知,description,严重
DLC_EXILE_exile_recipes.json,_cities,未知,description,严重
DLC_EXILE_exile_recipes.json,_domiciles,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.first,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress3,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress2,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress1,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.populate,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.next,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.edge,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.forge,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.grail,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.heart,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.knock,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.lantern,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.moth,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.secrethistories,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.tryresolve.winter,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.lucky,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.makeprogress,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.end,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.success,未知,description,严重
DLC_EXILE_exile_recipes.json,opx.caper.failure,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.serapeum.peristasis,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.serapeum.peristasis.pentiment,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.serapeum.peristasis.heal,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.serapeum.peristasis.hide,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.lionsmith.tripoli.pentiment.after,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.serapeum.peristasis.obscure,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.colonel.blocked.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.lionsmith.blocked.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.blocked.tranquillity,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.abandonobscurity.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.consecration.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.colonel.upgrade.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.lionsmith.upgrade.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.ii,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.iii,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.iv,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.v,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.vi,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.vii,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.final,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.visit.shrine.nameless.pentiment.break,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.wilderness.leave,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.rage.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.ally.duplicate.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.ally.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,ally.trail.false.begin,未知,description,严重
DLC_EXILE_exile_recipes.json,ally.trail.false.waiting,未知,description,严重
DLC_EXILE_exile_recipes.json,ally.trail.false.waiting.displaytext,未知,description,严重
DLC_EXILE_exile_recipes.json,ally.trail.false.returning,未知,description,严重
DLC_EXILE_exile_recipes.json,ally.trail.false.lost,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare.end,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare.wilderness,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare.remote,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare.remote.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.prepare.hint,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.showslot,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.packing,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.end.depart,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.depart,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.depart.purge,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.enroute,未知,description,严重
DLC_EXILE_exile_recipes.json,travel.stillenroute.remote,未知,description,严重
